Age,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Job_Satisfaction_Level,Promotion_in_Last_2_Years,Attrition,Department_HR,Department_Operations,Department_Sales,Department_Tech
29,17,177,6,3,1,0,0,True,False,False,False
33,29,147,39,3,2,0,1,False,True,False,False
46,32,133,16,4,1,0,0,False,False,True,False
58,2,193,34,3,2,0,1,False,True,False,False
33,0,133,5,3,1,0,1,False,False,True,False
59,5,143,11,4,2,0,0,False,False,False,False
48,28,223,14,3,1,0,1,False,False,False,False
39,10,189,31,3,1,0,0,False,False,False,True
44,12,139,22,4,3,0,1,False,False,True,False
39,10,240,6,2,3,0,0,True,False,False,False
33,24,153,37,1,1,0,1,False,False,False,False
33,14,190,30,2,1,0,0,False,False,False,True
48,12,152,28,2,2,1,0,False,False,False,False
22,32,125,43,3,2,0,0,False,True,False,False
30,12,135,27,3,3,0,0,False,False,False,False
42,23,228,11,3,2,0,0,False,False,True,False
33,19,142,26,2,1,0,0,False,False,False,True
29,16,133,3,2,1,0,0,False,False,True,False
53,23,169,20,3,2,0,0,True,False,False,False
34,25,180,8,3,2,0,0,True,False,False,False
40,31,155,48,3,2,0,0,False,False,False,False
35,28,134,33,2,3,0,0,False,False,False,True
52,13,124,36,1,1,0,1,False,False,False,True
53,21,172,20,1,2,0,0,False,False,False,True
37,33,167,22,2,3,0,0,False,False,False,True
44,26,130,23,4,3,0,0,False,False,False,False
50,27,121,9,3,2,0,0,False,False,True,False
33,21,206,37,1,2,0,0,False,False,False,False
36,2,143,5,3,2,0,1,False,False,True,False
22,21,187,20,3,2,0,0,False,True,False,False
37,20,198,36,3,1,0,0,False,True,False,False
52,15,131,28,2,2,0,0,False,False,True,False
28,8,186,39,4,2,0,0,False,False,False,False
23,12,155,20,4,1,0,0,True,False,False,False
32,9,231,21,3,2,0,0,False,False,False,False
40,20,241,34,3,2,0,1,True,False,False,False
36,6,163,45,2,2,0,0,False,False,False,False
34,21,178,4,4,2,0,0,False,False,False,True
36,17,246,14,3,2,0,0,False,False,False,True
53,20,182,40,1,2,0,0,False,True,False,False
50,13,160,46,3,1,0,0,False,True,False,False
32,9,195,18,5,1,0,1,False,False,True,False
35,32,226,15,3,1,0,0,True,False,False,False
38,8,249,39,3,1,0,0,False,False,False,True
48,17,214,46,3,2,0,0,False,False,False,False
43,12,147,42,2,3,0,0,False,False,True,False
34,16,178,22,3,2,0,0,False,False,False,False
50,22,248,3,4,3,0,0,False,False,False,True
53,24,205,20,4,2,0,1,False,False,False,True
35,15,120,23,4,1,0,0,False,False,False,True
27,23,150,41,3,1,0,0,False,False,False,True
35,30,141,25,4,2,0,1,False,False,False,False
58,10,238,41,4,2,0,0,False,False,True,False
31,22,147,1,3,1,0,0,False,False,False,True
49,21,235,39,1,2,0,0,False,True,False,False
51,32,195,7,4,3,0,1,False,False,True,False
45,17,146,8,2,1,0,0,False,True,False,False
44,13,206,1,2,3,0,0,False,False,False,False
39,27,248,13,3,1,0,1,False,False,False,True
22,10,243,19,3,2,0,0,False,False,True,False
42,23,226,1,4,2,0,1,False,False,False,True
40,18,249,3,3,2,0,1,False,False,False,True
53,12,214,34,1,1,0,1,False,False,True,False
28,32,185,13,3,1,0,0,False,False,False,True
45,18,138,20,4,2,0,0,False,False,False,True
29,31,138,47,4,1,0,1,True,False,False,False
54,14,246,14,3,2,0,0,True,False,False,False
43,10,235,38,1,3,0,0,False,False,True,False
25,22,183,49,3,3,0,0,False,False,True,False
45,4,177,19,2,1,1,0,False,False,False,True
28,21,136,5,1,2,0,0,False,True,False,False
36,17,198,27,4,2,0,0,False,False,True,False
35,6,160,47,3,1,0,0,False,False,False,True
21,32,124,42,3,2,0,1,False,True,False,False
42,2,142,1,4,1,1,0,True,False,False,False
23,27,245,27,3,2,0,0,False,False,True,False
58,0,129,33,1,3,0,0,False,False,False,True
34,21,187,13,3,3,0,0,True,False,False,False
56,18,230,8,2,2,0,0,False,False,False,False
38,13,179,22,5,2,0,0,True,False,False,False
38,2,246,43,4,3,0,1,False,False,False,True
23,18,149,34,3,2,0,0,False,True,False,False
30,32,233,21,1,2,0,0,False,False,False,False
59,20,188,4,2,3,0,0,False,False,False,False
21,0,132,40,4,1,0,0,False,False,False,False
47,25,128,28,5,1,0,0,False,False,True,False
47,9,145,34,1,2,0,0,False,False,False,True
31,34,244,49,5,3,0,0,False,False,False,False
25,12,163,33,3,1,0,1,True,False,False,False
27,5,129,3,2,2,0,0,False,True,False,False
39,5,224,44,2,2,0,0,False,False,False,True
49,34,225,48,4,2,0,0,True,False,False,False
35,15,120,8,3,1,0,0,False,False,True,False
55,7,165,13,4,3,0,0,False,False,False,False
57,2,183,44,2,3,1,0,True,False,False,False
32,4,197,4,4,2,0,0,False,False,False,True
50,20,206,49,2,3,1,0,True,False,False,False
40,30,182,46,1,3,0,0,False,False,True,False
57,13,180,26,2,2,0,0,False,True,False,False
23,18,211,10,4,3,0,0,False,False,False,False
29,19,242,29,4,3,1,0,False,False,False,True
59,1,139,36,2,1,0,1,False,False,False,False
46,6,183,38,3,1,0,1,False,False,False,False
22,32,195,33,4,2,0,0,False,False,False,False
43,5,226,23,3,2,0,1,True,False,False,False
43,6,176,15,5,1,0,0,True,False,False,False
41,17,164,29,5,1,0,0,False,True,False,False
36,28,239,23,3,3,0,0,False,False,True,False
29,18,205,2,3,2,0,0,False,False,False,True
33,24,157,28,4,3,0,0,True,False,False,False
48,3,186,41,3,3,0,0,False,False,False,False
47,12,240,11,3,2,0,0,False,False,True,False
37,31,245,26,2,2,0,0,False,False,False,True
58,26,130,28,5,1,0,1,False,False,False,True
56,33,217,1,4,2,0,0,False,False,False,True
21,27,206,28,1,1,0,0,False,False,False,True
38,8,241,39,3,1,0,0,False,True,False,False
29,7,217,8,3,1,1,1,False,False,False,True
33,20,152,43,4,2,1,0,False,False,True,False
35,29,242,27,3,3,0,0,True,False,False,False
24,28,200,36,3,1,0,0,False,False,True,False
53,8,181,22,2,2,0,0,False,False,False,False
44,12,184,12,3,2,0,0,False,True,False,False
56,17,244,4,3,2,0,0,False,True,False,False
30,21,209,31,2,3,0,0,False,False,False,False
56,30,163,27,3,1,0,0,False,False,True,False
40,34,240,14,3,1,0,1,False,False,True,False
31,9,210,23,5,2,0,0,False,False,False,False
32,8,176,31,4,2,0,0,False,False,False,True
38,30,167,20,3,1,0,0,False,False,False,True
50,23,163,4,5,1,0,0,True,False,False,False
57,7,200,36,4,3,0,0,False,False,True,False
40,19,216,35,3,1,0,0,False,False,True,False
45,16,149,27,3,2,0,1,False,False,False,False
32,27,240,31,5,3,0,0,False,False,False,False
41,5,204,22,3,2,0,1,False,False,False,True
45,32,203,15,4,2,0,1,False,False,True,False
31,27,217,49,1,2,0,0,False,False,True,False
29,0,211,9,4,2,0,0,False,True,False,False
45,34,192,28,3,2,0,1,True,False,False,False
55,23,150,26,2,3,0,1,True,False,False,False
52,5,228,34,4,2,0,0,False,False,False,True
34,6,135,41,4,2,0,0,False,False,True,False
21,8,214,44,3,1,0,0,False,True,False,False
37,15,196,23,3,1,1,0,False,False,True,False
45,33,121,22,2,2,0,0,False,False,False,False
28,34,247,2,1,1,0,1,False,False,False,True
25,34,211,35,3,3,1,0,True,False,False,False
25,19,143,44,2,2,0,1,False,False,True,False
55,22,156,13,3,2,0,0,False,False,False,True
39,34,148,3,4,2,0,0,True,False,False,False
43,22,161,43,2,2,0,0,False,False,True,False
29,3,137,47,1,2,0,0,False,True,False,False
50,9,132,41,5,2,0,1,False,False,False,True
36,10,225,31,4,2,0,0,False,False,True,False
53,8,178,19,1,3,1,0,True,False,False,False
22,11,211,16,1,3,0,0,True,False,False,False
34,16,123,28,4,2,0,0,False,True,False,False
21,31,170,38,3,3,0,0,False,False,False,True
46,22,160,31,4,3,0,0,False,False,False,True
45,14,124,3,3,2,1,0,False,False,True,False
36,27,210,23,5,2,0,0,True,False,False,False
35,4,171,43,4,2,0,0,True,False,False,False
46,17,166,41,1,1,0,0,False,True,False,False
36,20,246,1,3,1,0,0,False,True,False,False
34,14,201,13,3,3,0,0,False,False,False,True
49,2,185,39,2,2,0,0,True,False,False,False
44,25,180,41,1,1,0,0,False,False,True,False
35,14,169,37,1,2,0,0,False,False,False,False
39,19,247,33,3,1,0,0,False,False,True,False
28,20,182,45,3,3,0,0,False,True,False,False
54,25,222,42,1,2,0,0,False,False,True,False
22,22,128,1,4,2,0,1,True,False,False,False
47,24,198,35,3,1,1,0,False,False,False,True
30,3,206,5,5,2,0,1,False,False,False,False
55,9,228,35,4,3,0,0,False,False,False,True
43,21,141,21,5,2,0,0,False,False,False,False
28,2,155,4,5,2,0,0,False,False,False,False
48,18,193,37,3,3,1,0,True,False,False,False
43,30,175,40,3,1,0,0,True,False,False,False
24,8,218,21,3,1,0,0,False,True,False,False
34,28,124,47,3,2,0,0,False,True,False,False
49,6,123,10,2,1,0,0,False,False,False,False
21,23,134,42,4,1,0,0,False,True,False,False
24,7,145,30,1,2,0,0,True,False,False,False
52,33,142,41,2,2,0,0,False,True,False,False
53,25,244,28,2,3,0,0,False,False,False,False
46,27,222,32,5,1,0,0,False,False,False,True
37,27,148,21,2,3,0,0,False,False,True,False
59,6,205,48,4,2,0,0,False,True,False,False
43,2,176,26,2,2,0,0,True,False,False,False
52,21,181,7,4,1,0,1,False,False,False,True
35,17,167,47,3,2,0,0,True,False,False,False
33,11,230,5,3,3,0,0,False,True,False,False
22,30,154,45,5,2,0,0,False,False,False,False
39,4,165,24,2,1,0,0,False,False,True,False
44,28,152,33,2,2,0,0,False,False,True,False
44,13,190,8,3,2,0,0,False,False,False,True
31,17,129,35,4,1,0,0,False,False,True,False
42,6,163,30,5,3,0,0,False,False,False,False
35,22,245,18,4,2,0,0,True,False,False,False
30,32,233,48,3,2,0,0,False,False,False,False
47,15,242,0,3,1,0,1,False,False,False,True
29,24,182,23,3,1,0,0,False,False,False,True
48,8,168,33,3,3,0,0,False,False,True,False
21,27,204,16,2,1,1,0,False,False,False,False
37,8,160,33,4,2,0,0,True,False,False,False
51,11,217,34,2,2,0,1,False,False,False,False
30,17,158,35,3,2,0,0,True,False,False,False
57,26,226,12,3,2,0,0,True,False,False,False
49,25,132,24,3,2,0,0,False,False,False,False
38,25,225,11,3,3,0,0,False,True,False,False
58,9,230,20,1,2,0,0,False,False,False,False
59,16,189,36,1,3,0,0,True,False,False,False
26,31,176,45,2,2,1,1,False,False,False,True
32,23,195,37,2,1,0,0,False,False,False,True
34,7,139,0,2,1,0,1,False,False,True,False
30,29,181,47,4,3,0,0,False,False,False,True
40,25,182,5,3,2,1,0,False,True,False,False
35,23,157,44,3,2,0,0,True,False,False,False
51,26,211,44,3,3,0,0,False,False,False,False
27,14,218,10,4,1,0,0,False,False,False,False
30,27,227,15,1,2,0,0,False,True,False,False
30,10,224,21,4,2,0,0,False,False,False,True
59,1,226,45,5,2,0,0,True,False,False,False
48,8,221,10,2,2,0,0,False,False,False,True
50,22,249,36,4,2,0,0,False,False,True,False
57,32,126,25,1,1,0,0,False,False,False,True
23,18,246,25,1,2,0,0,False,False,True,False
35,12,224,41,3,2,0,0,False,False,False,False
41,13,170,20,4,3,0,0,True,False,False,False
57,31,169,25,4,1,0,0,False,False,True,False
32,21,183,14,3,3,0,1,False,False,False,True
24,19,194,38,3,2,1,0,False,False,False,True
29,32,129,34,3,2,0,0,False,False,False,False
59,4,218,10,3,2,0,0,False,True,False,False
48,19,187,8,4,2,0,0,False,True,False,False
43,13,185,41,3,2,0,1,False,False,False,True
42,26,147,22,3,3,0,0,False,True,False,False
44,25,226,3,3,2,0,0,True,False,False,False
46,31,229,29,5,3,1,1,False,True,False,False
50,29,230,27,4,2,0,1,True,False,False,False
53,26,197,24,2,3,0,0,False,False,False,True
36,25,212,21,3,1,0,0,False,False,False,True
42,17,249,24,3,2,0,0,False,False,False,True
38,22,153,25,5,3,0,0,False,False,False,False
27,23,166,49,3,3,0,0,False,True,False,False
46,3,237,28,1,2,0,1,False,False,True,False
28,2,247,45,3,2,0,0,False,False,True,False
26,29,145,40,3,2,0,0,False,False,False,True
50,15,203,31,3,1,0,0,False,True,False,False
59,6,120,25,2,2,0,0,True,False,False,False
43,21,216,27,1,2,1,0,False,False,True,False
52,30,206,19,1,1,0,0,False,False,False,True
42,12,194,47,3,2,0,0,False,False,True,False
29,28,227,1,3,2,0,0,False,False,True,False
51,27,134,22,4,1,1,0,False,False,True,False
27,18,174,38,3,2,0,0,False,False,False,True
29,22,248,4,1,1,0,0,False,False,False,True
33,7,152,20,4,1,0,0,False,False,False,False
23,24,189,21,4,2,1,0,False,False,False,False
55,34,175,48,3,2,0,0,False,False,False,False
53,25,142,10,3,2,0,0,False,False,True,False
41,2,173,29,4,1,0,0,False,True,False,False
51,1,209,27,1,2,0,1,False,False,False,True
54,4,165,35,5,1,1,0,False,False,False,False
52,19,136,16,4,1,0,0,False,True,False,False
55,11,212,20,3,2,0,0,False,False,False,False
35,15,142,36,3,2,0,0,False,False,False,False
52,28,215,35,1,1,0,0,False,True,False,False
26,34,202,24,5,1,0,0,False,False,False,False
41,20,174,23,4,1,1,0,False,False,True,False
53,20,181,29,3,2,0,0,False,False,True,False
52,27,221,41,1,1,0,0,False,False,True,False
39,5,178,34,3,1,0,0,True,False,False,False
53,19,174,20,5,3,0,0,False,False,False,False
48,12,181,5,4,1,0,0,True,False,False,False
51,10,167,20,1,2,0,0,False,False,False,True
41,23,222,7,3,3,0,0,False,True,False,False
54,18,147,4,2,1,0,0,False,False,False,True
35,22,203,39,5,2,1,1,True,False,False,False
34,30,178,9,3,2,0,1,False,False,True,False
39,2,209,30,4,3,0,0,False,False,False,False
35,33,189,29,1,3,1,0,False,False,False,False
26,28,179,20,2,2,0,0,False,False,True,False
29,2,185,35,4,1,1,0,False,False,False,False
57,14,234,26,4,2,0,1,False,True,False,False
40,6,243,37,2,3,1,0,False,True,False,False
54,2,190,34,3,1,0,0,False,True,False,False
58,15,163,31,3,3,0,0,False,False,False,True
46,33,203,25,4,3,0,0,False,False,True,False
38,19,176,3,3,1,0,0,False,True,False,False
48,32,155,26,1,2,0,0,True,False,False,False
29,13,176,35,3,1,0,0,False,True,False,False
52,34,240,36,4,2,0,0,False,False,False,True
26,10,163,26,4,2,0,0,True,False,False,False
34,19,181,46,3,2,0,1,False,False,True,False
48,29,234,47,5,2,0,0,False,False,True,False
44,27,202,5,2,2,0,0,False,True,False,False
33,14,180,17,3,2,0,0,True,False,False,False
32,12,213,25,4,2,0,0,True,False,False,False
39,34,130,43,2,3,0,1,False,True,False,False
41,23,196,23,5,2,0,0,False,True,False,False
47,0,239,6,3,2,0,0,False,False,False,False
39,23,221,43,3,2,0,0,False,False,False,False
44,26,240,13,2,1,0,1,False,True,False,False
46,17,231,12,3,1,0,0,False,False,False,True
48,25,185,25,3,2,0,0,False,False,False,False
38,28,229,42,3,2,0,1,False,True,False,False
56,7,239,42,2,2,0,0,True,False,False,False
49,25,142,1,4,3,0,0,False,False,False,False
37,4,134,45,1,2,0,0,False,False,False,True
24,32,149,46,4,2,0,0,False,False,True,False
49,4,123,22,3,3,0,0,True,False,False,False
24,12,183,27,3,2,0,0,False,False,False,True
30,16,184,0,3,2,0,0,False,False,False,True
45,12,127,31,3,3,0,0,False,False,False,True
51,24,171,11,4,2,0,0,True,False,False,False
23,1,177,45,5,2,0,0,False,False,False,True
22,23,130,49,3,3,0,0,False,False,True,False
45,24,178,34,3,2,0,0,False,False,False,False
26,33,143,25,3,1,0,0,True,False,False,False
46,11,207,30,5,3,0,0,False,False,False,True
28,18,165,11,4,3,0,0,False,True,False,False
55,29,147,28,3,1,0,0,False,False,False,False
47,0,135,4,3,2,0,0,True,False,False,False
45,2,161,34,2,2,1,0,False,True,False,False
38,25,222,6,4,3,0,0,False,True,False,False
21,14,135,15,4,1,1,0,False,False,False,True
59,27,219,31,5,2,1,0,True,False,False,False
23,3,153,16,3,2,0,1,False,False,False,True
24,18,157,20,4,2,0,0,False,False,True,False
57,23,246,26,3,3,0,1,False,True,False,False
35,5,141,39,3,3,0,0,False,False,True,False
28,15,199,46,3,1,0,1,False,False,False,True
58,31,207,14,4,1,0,1,False,False,False,False
39,29,122,22,1,1,0,0,False,True,False,False
46,34,120,7,1,2,0,0,False,False,False,False
59,7,172,24,4,2,0,0,True,False,False,False
30,4,166,10,5,2,0,0,False,True,False,False
58,11,234,20,3,1,0,0,False,False,True,False
34,24,160,9,4,1,0,0,False,False,False,False
39,32,185,49,4,1,0,0,True,False,False,False
50,23,162,8,3,2,0,0,False,True,False,False
25,10,208,47,2,2,0,0,True,False,False,False
51,34,232,0,5,2,0,0,False,False,True,False
27,0,145,21,5,1,0,0,False,True,False,False
39,7,218,5,3,2,0,0,True,False,False,False
51,22,180,29,2,3,0,0,False,False,False,True
59,19,244,33,4,1,0,0,False,True,False,False
44,31,238,12,4,2,0,0,False,True,False,False
54,10,181,21,1,1,1,1,False,True,False,False
43,6,201,5,2,1,0,0,False,True,False,False
26,29,163,40,5,2,0,0,False,False,False,True
58,12,175,45,1,2,0,0,False,False,True,False
56,2,122,23,3,2,1,0,False,False,False,True
47,6,217,20,3,3,1,0,False,False,False,True
31,12,216,38,2,2,0,0,True,False,False,False
25,24,210,22,2,2,0,1,False,False,False,False
37,22,178,4,3,2,0,0,False,False,False,False
27,32,192,6,3,1,0,0,True,False,False,False
47,4,172,2,4,2,0,0,False,False,False,True
35,31,161,12,3,1,1,1,True,False,False,False
33,29,188,11,3,1,0,0,False,True,False,False
31,30,229,5,3,1,0,0,True,False,False,False
46,12,211,33,1,1,0,0,True,False,False,False
42,4,122,14,1,2,0,0,False,True,False,False
48,22,160,46,4,3,0,0,False,False,False,False
44,0,244,17,2,3,0,0,False,True,False,False
49,9,120,48,3,2,0,1,False,False,True,False
29,26,234,2,4,1,0,0,True,False,False,False
24,7,189,21,3,1,0,0,True,False,False,False
38,2,245,34,3,1,0,0,False,False,False,False
36,18,169,27,4,1,0,0,False,False,False,True
53,1,199,40,4,2,0,0,False,True,False,False
49,30,216,41,4,3,0,0,False,False,False,True
59,9,178,11,3,2,0,0,False,False,True,False
30,15,193,0,5,3,0,0,False,True,False,False
29,19,182,35,4,2,1,0,False,False,True,False
51,2,144,29,3,2,0,1,False,False,True,False
48,34,196,22,3,3,0,0,False,False,True,False
23,33,243,36,2,2,1,1,False,True,False,False
34,20,248,27,3,2,0,0,False,True,False,False
45,31,218,48,3,2,0,0,False,False,False,False
35,17,133,4,3,1,0,0,True,False,False,False
22,33,157,35,2,3,0,0,False,False,False,True
44,2,120,46,3,1,0,1,False,False,False,True
34,2,203,9,3,2,0,0,False,False,True,False
27,26,163,4,3,2,0,0,False,True,False,False
56,1,176,13,3,2,0,0,False,True,False,False
44,2,223,23,4,1,0,1,False,False,True,False
47,16,164,27,3,1,0,0,True,False,False,False
57,18,179,20,3,2,0,0,False,False,False,True
58,18,185,44,3,2,1,1,False,False,False,False
50,4,166,39,4,1,0,0,True,False,False,False
47,4,234,11,3,3,0,0,False,True,False,False
59,13,145,19,4,2,0,0,False,False,True,False
35,26,170,31,2,2,0,0,False,False,False,True
46,34,213,37,3,2,0,1,False,False,True,False
21,20,229,39,2,1,1,1,False,True,False,False
24,4,124,41,2,3,0,0,False,False,True,False
49,23,158,20,3,3,0,0,False,False,False,True
21,23,187,16,4,2,0,0,False,False,True,False
42,12,159,0,3,2,0,0,False,False,False,True
31,0,155,43,3,2,0,0,False,False,True,False
30,9,216,27,4,2,0,0,False,False,True,False
37,1,145,1,1,2,0,0,False,False,False,True
56,15,223,16,3,2,0,0,False,False,True,False
46,15,222,38,3,1,0,0,True,False,False,False
41,22,194,13,3,2,0,0,False,False,False,False
33,25,204,13,3,2,0,1,True,False,False,False
29,15,232,43,2,1,0,1,False,False,False,False
31,26,175,47,3,2,0,0,True,False,False,False
31,29,176,17,5,2,0,1,False,False,False,False
26,32,247,39,5,2,0,0,False,False,True,False
21,31,220,33,3,1,0,0,False,False,False,True
26,8,203,42,3,2,0,1,False,False,False,True
33,10,219,0,2,2,1,0,False,True,False,False
42,5,165,41,3,2,1,0,False,False,False,False
51,29,180,17,4,2,0,0,False,True,False,False
42,14,175,47,3,2,0,1,False,True,False,False
57,29,148,33,4,2,0,0,False,False,False,False
47,17,230,22,3,2,0,0,False,False,False,True
34,11,211,48,3,1,0,0,False,False,False,False
25,3,221,15,1,2,0,0,False,False,True,False
56,15,190,18,4,2,0,0,False,True,False,False
52,22,132,36,5,2,0,0,False,True,False,False
54,10,200,5,3,1,0,1,False,False,False,False
27,23,219,23,2,1,0,0,False,True,False,False
30,21,202,16,5,1,0,0,False,False,False,True
37,14,235,47,3,1,0,0,False,True,False,False
50,14,244,15,3,2,0,0,False,False,False,False
41,9,121,38,1,1,0,0,False,False,False,True
33,27,181,47,2,2,1,1,False,False,False,True
21,16,139,40,2,3,0,0,False,True,False,False
21,21,209,5,3,1,0,0,False,False,False,False
53,22,181,15,3,3,0,1,False,True,False,False
58,28,136,8,3,2,0,0,False,False,True,False
45,21,158,28,3,3,0,0,False,False,True,False
46,10,129,3,3,1,0,0,False,False,False,True
33,28,229,25,4,3,0,0,False,True,False,False
48,31,147,37,5,3,0,0,False,False,True,False
53,13,180,25,3,3,0,0,True,False,False,False
57,17,177,13,2,2,0,0,False,False,True,False
50,33,163,34,3,1,0,0,False,True,False,False
28,22,202,48,1,1,0,0,False,True,False,False
21,31,244,42,4,3,0,0,False,False,True,False
32,2,198,23,2,1,0,0,False,True,False,False
25,21,204,7,3,2,0,0,False,True,False,False
44,22,157,39,2,1,0,0,True,False,False,False
