Employee_ID,Age,Department,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Job_Satisfaction_Level,Promotion_in_Last_2_Years,Attrition
E8186,32,Sales,10,181,39,2,Low,No,No
E8187,33,Operations,7,174,44,4,High,No,No
E8188,22,Operations,11,164,22,3,Medium,No,No
E8189,57,Tech,34,172,4,5,Medium,No,Yes
E8190,36,Tech,33,205,30,4,Medium,No,No
E8191,44,Operations,12,125,28,2,Low,No,No
E8192,55,Operations,26,163,5,2,Medium,No,No
E8193,42,Finance,7,210,24,3,Medium,No,No
E8194,56,Sales,20,123,24,4,Medium,Yes,No
E8195,31,Sales,10,240,30,2,Medium,No,Yes
E8196,49,HR,21,182,13,3,Medium,No,No
E8197,55,Operations,20,211,16,4,Medium,No,No
E8198,35,Operations,27,200,15,4,Low,No,No
E8199,51,Operations,2,157,27,4,Medium,No,Yes
E8200,36,Operations,6,171,8,4,Low,No,Yes
E8201,30,Sales,13,127,1,2,Low,No,No
E8202,52,Tech,14,224,3,2,Medium,No,No
E8203,22,Finance,8,234,19,1,Low,No,No
E8204,44,Tech,6,242,40,2,High,No,No
E8205,43,Tech,11,135,35,5,Medium,No,No
E8206,22,Sales,18,137,36,2,Medium,No,No
E8207,58,Finance,26,153,5,4,Low,No,Yes
E8208,51,Operations,17,246,0,4,Low,Yes,No
E8209,46,Sales,12,180,44,3,Medium,No,No
E8210,49,Sales,0,165,49,3,Medium,No,No
E8211,23,Finance,20,196,2,3,Low,No,Yes
E8212,34,HR,33,242,36,3,High,No,No
E8213,45,Sales,12,192,44,5,Medium,No,No
E8214,21,Tech,22,205,41,1,Medium,No,No
E8215,23,Tech,0,200,2,1,High,No,No
E8216,46,Operations,22,188,42,3,Low,No,No
E8217,38,Sales,27,216,32,3,Medium,No,No
E8218,29,Operations,31,242,14,3,High,No,No
E8219,58,Sales,7,238,3,5,Low,No,Yes
E8220,43,Finance,25,151,14,4,High,No,Yes
E8221,41,Sales,13,232,6,4,Medium,No,No
E8222,21,HR,23,184,46,3,High,No,No
E8223,41,Tech,28,204,3,2,Medium,No,No
E8224,47,Finance,3,178,2,4,High,No,Yes
E8225,26,Tech,17,145,22,4,Medium,No,No
E8226,56,Operations,13,240,13,3,Medium,No,Yes
E8227,48,Finance,26,132,5,4,High,No,No
E8228,37,HR,2,174,32,5,Medium,No,No
E8229,23,Tech,29,175,8,3,Low,No,No
E8230,32,Sales,22,203,11,2,Low,No,Yes
E8231,59,Sales,17,217,49,3,Medium,No,No
E8232,32,Sales,9,213,34,5,Medium,No,Yes
E8233,22,Finance,11,154,30,3,High,No,Yes
E8234,42,HR,7,245,2,3,Medium,No,Yes
E8235,43,HR,31,232,45,4,Medium,No,No
E8236,50,HR,16,133,35,2,Medium,No,No
E8237,25,Tech,13,193,12,3,Low,No,No
E8238,29,Finance,8,171,12,3,Medium,Yes,No
E8239,41,Sales,25,225,33,4,Low,No,No
E8240,31,Tech,23,159,20,4,Low,No,No
E8241,25,HR,22,162,33,4,Medium,No,No
E8242,55,Sales,30,231,41,2,Low,Yes,No
E8243,47,Finance,1,122,42,1,Low,No,No
E8244,22,Operations,17,214,27,4,Medium,No,No
E8245,44,HR,15,138,46,3,Medium,No,No
E8246,51,HR,28,175,34,2,Medium,No,No
E8247,53,HR,10,197,13,1,High,No,No
E8248,59,HR,1,237,17,3,Medium,No,No
E8249,50,Sales,13,128,18,2,Medium,No,No
E8250,57,Finance,3,168,18,3,Medium,No,No
E8251,48,Tech,33,147,32,4,Medium,Yes,No
E8252,51,Sales,8,135,34,3,Low,No,No
E8253,31,Finance,6,206,19,5,Medium,No,No
E8254,43,Tech,16,202,28,2,Low,No,No
E8255,22,HR,22,153,7,3,Low,Yes,No
E8256,47,Finance,10,120,24,2,Medium,No,No
E8257,55,HR,21,185,16,4,Medium,No,Yes
E8258,22,Finance,17,234,0,5,Medium,No,No
E8259,59,Operations,27,166,37,3,Medium,Yes,No
E8260,57,HR,15,143,48,3,Medium,No,No
E8261,41,HR,3,223,29,3,Medium,No,No
E8262,25,HR,21,148,27,4,Low,No,Yes
E8263,41,Sales,10,191,32,4,Medium,Yes,No
E8264,49,Tech,20,205,12,4,Low,No,No
E8265,40,HR,15,223,23,2,Medium,No,No
E8266,58,HR,8,193,43,3,Medium,No,No
E8267,40,Sales,34,221,36,4,Low,No,No
E8268,45,Sales,33,194,21,4,Medium,No,No
E8269,22,Operations,8,159,12,3,High,No,Yes
E8270,52,Finance,12,136,39,3,Medium,No,No
E8271,46,HR,5,189,11,5,Medium,No,No
E8272,26,Finance,3,180,40,1,Medium,No,Yes
E8273,23,Sales,27,230,48,3,High,No,No
E8274,53,Sales,10,202,45,3,Low,No,No
E8275,21,Operations,33,143,6,2,Medium,No,No
E8276,25,Tech,34,170,35,3,Medium,Yes,Yes
E8277,33,Sales,4,181,28,4,High,No,Yes
E8278,39,HR,10,186,28,3,Medium,No,No
E8279,32,Operations,11,149,25,3,Low,Yes,No
E8280,45,Tech,18,226,26,4,High,No,No
E8281,55,Operations,12,230,23,5,Low,No,No
E8282,32,Sales,3,240,30,4,Low,No,No
E8283,50,Tech,13,130,6,4,Medium,No,No
E8284,25,Finance,1,191,16,5,Medium,No,No
E8285,54,Tech,7,210,48,4,High,No,No
E8286,42,HR,21,148,32,5,Medium,No,No
E8287,59,Finance,12,238,33,4,Medium,Yes,No
E8288,33,Finance,20,238,17,4,Low,No,No
E8289,23,HR,20,127,40,4,Medium,No,No
E8290,40,Finance,27,199,4,5,Medium,No,No
E8291,51,Sales,32,191,0,4,Low,Yes,No
E8292,25,Tech,28,152,6,4,High,Yes,No
E8293,44,Tech,21,124,33,2,Low,No,No
E8294,53,HR,25,141,2,5,Medium,No,Yes
E8295,28,Sales,10,197,35,3,High,No,No
E8296,44,Finance,10,133,34,2,Low,Yes,No
E8297,40,Tech,33,149,11,4,Low,No,No
E8298,36,Tech,18,124,14,3,Medium,No,No
E8299,32,Tech,13,137,3,2,Low,No,Yes
E8300,33,Tech,28,182,32,3,Medium,No,No
E8301,59,Operations,18,176,15,1,Medium,No,No
E8302,45,HR,20,128,28,1,High,No,No
E8303,52,Finance,23,231,5,3,High,No,No
E8304,44,Finance,25,224,48,4,High,No,No
E8305,29,HR,11,242,36,3,Low,Yes,Yes
E8306,43,Sales,18,190,22,3,Low,No,No
E8307,33,HR,29,232,12,4,Low,No,No
E8308,52,Tech,14,178,43,3,Medium,No,No
E8309,35,Tech,2,125,0,4,Low,No,No
E8310,56,HR,12,229,11,3,High,No,No
E8311,25,HR,8,230,26,3,Medium,No,No
E8312,42,Finance,12,172,24,2,Medium,No,No
E8313,36,Finance,15,183,21,5,Medium,Yes,No
E8314,30,Operations,13,123,33,1,Medium,No,No
E8315,44,Operations,7,120,17,3,Low,No,Yes
E8316,38,Tech,18,189,40,3,Low,No,No
E8317,38,Operations,31,150,15,3,Medium,Yes,No
E8318,27,Operations,34,184,28,3,Medium,No,No
E8319,24,Sales,22,236,29,3,Low,No,Yes
E8320,46,HR,20,138,29,3,High,No,No
E8321,25,Finance,17,237,19,2,High,No,No
E8322,36,Operations,13,188,46,4,Low,No,No
E8323,55,Finance,15,150,21,2,Medium,No,No
E8324,46,Operations,23,198,41,4,Medium,No,No
E8325,38,Operations,31,174,33,3,Low,No,No
E8326,49,Tech,10,246,3,1,High,No,No
E8327,43,Sales,10,196,49,2,High,No,No
E8328,34,HR,3,210,30,4,Medium,No,Yes
E8329,35,HR,25,125,49,3,High,No,No
E8330,53,Tech,4,139,13,2,Medium,No,No
E8331,45,Tech,32,219,7,4,Medium,No,No
E8332,41,HR,13,164,36,4,Medium,No,No
E8333,37,HR,31,200,4,3,Low,No,No
E8334,43,Sales,6,178,7,3,Low,No,No
E8335,37,Operations,9,171,10,3,Medium,No,No
E8336,34,Sales,1,144,28,1,Medium,No,Yes
E8337,49,HR,9,242,20,3,Medium,No,No
E8338,40,Operations,34,248,38,4,Medium,No,Yes
E8339,50,HR,20,160,12,3,Low,No,No
E8340,39,Sales,7,221,48,3,Medium,No,No
E8341,59,Sales,17,137,18,3,Medium,No,No
E8342,33,Sales,8,248,2,3,Low,No,No
E8343,38,Operations,29,221,33,3,High,No,Yes
E8344,43,Finance,3,190,37,3,Medium,No,No
E8345,53,Finance,34,127,18,1,Low,No,No
E8346,59,HR,13,192,31,4,Medium,No,No
E8347,38,Operations,13,208,46,2,Medium,No,No
E8348,29,Tech,19,146,35,3,Medium,No,No
E8349,53,Finance,28,126,38,3,High,No,Yes
E8350,52,Operations,22,151,13,4,Medium,No,No
E8351,37,Operations,20,192,6,4,High,No,No
E8352,39,Finance,30,218,19,2,High,Yes,No
E8353,47,Operations,31,231,31,4,Low,Yes,No
E8354,26,Operations,6,249,45,2,Low,No,No
E8355,55,Finance,12,150,30,2,Medium,No,No
E8356,57,Sales,22,199,21,5,Medium,Yes,No
E8357,54,HR,7,152,4,2,High,No,No
E8358,40,Tech,11,218,30,2,Medium,No,Yes
E8359,45,HR,15,173,14,2,Medium,No,No
E8360,24,Sales,25,173,43,3,Medium,Yes,Yes
E8361,30,Sales,28,149,16,5,Medium,Yes,No
E8362,30,Operations,28,201,36,3,Medium,No,Yes
E8363,44,HR,5,176,18,3,Low,No,No
E8364,41,Sales,32,189,9,3,Medium,No,No
E8365,31,HR,30,185,43,3,Medium,No,No
E8366,47,Sales,17,226,33,3,Medium,No,No
E8367,36,Tech,30,129,48,3,Low,No,No
E8368,46,Sales,15,193,24,3,Low,No,No
E8369,50,HR,13,192,36,4,Medium,No,Yes
E8370,36,Operations,3,181,27,1,High,No,No
E8371,27,HR,29,228,14,1,High,No,Yes
E8372,36,Finance,32,161,19,5,Medium,No,No
E8373,55,HR,29,143,12,4,High,No,No
E8374,36,Tech,13,124,19,4,Low,No,No
E8375,32,Tech,22,218,42,3,High,No,No
E8376,55,Tech,27,218,30,3,Medium,No,No
E8377,41,Sales,6,239,17,3,Medium,No,No
E8378,56,Tech,9,196,40,1,Low,No,No
E8379,37,HR,3,220,47,4,High,No,No
E8380,52,Operations,12,215,27,3,Medium,No,No
E8381,26,Tech,20,239,46,5,Low,No,No
E8382,44,HR,32,184,3,3,Medium,No,No
E8383,47,Sales,27,240,23,2,Low,No,No
E8384,40,Sales,22,209,43,3,Medium,No,Yes
E8385,45,Operations,31,234,44,1,Medium,No,No
E8386,22,Operations,4,196,8,4,Medium,No,No
E8387,29,HR,25,151,46,3,High,No,No
E8388,48,Operations,25,231,49,3,High,Yes,No
E8389,58,Operations,2,171,31,5,Low,No,No
E8390,23,Sales,23,142,31,5,Low,No,No
E8391,40,HR,33,149,38,5,Medium,No,No
E8392,26,Operations,33,189,20,2,Low,No,No
E8393,59,HR,19,190,43,4,High,No,No
E8394,53,Tech,29,230,41,5,Medium,No,No
E8395,21,Sales,19,156,38,3,Medium,No,No
E8396,57,Sales,17,167,45,2,Low,No,No
E8397,26,Sales,19,189,26,4,Medium,No,No
E8398,54,Finance,5,154,46,4,High,No,No
E8399,35,HR,24,187,35,4,Medium,No,No
E8400,46,Tech,2,178,7,3,High,No,No
E8401,34,Operations,18,237,18,2,Low,No,No
E8402,27,Tech,9,231,28,3,Low,No,No
E8403,51,HR,4,238,18,3,High,No,No
E8404,44,Sales,21,234,4,4,Medium,No,No
E8405,51,Finance,8,224,21,2,Low,No,Yes
E8406,49,HR,32,185,34,2,Medium,No,No
E8407,52,HR,14,125,9,3,Medium,No,No
E8408,37,Operations,23,133,14,3,Medium,No,No
E8409,34,Tech,29,225,1,3,High,No,Yes
E8410,56,Tech,5,137,41,3,Low,No,No
E8411,44,Operations,14,123,21,4,Medium,No,Yes
E8412,47,Finance,21,176,47,4,Medium,No,No
E8413,45,Sales,2,238,34,2,Medium,No,Yes
E8414,52,Sales,28,172,38,5,Medium,No,No
E8415,38,Finance,28,221,18,4,Medium,No,No
E8416,38,Operations,30,144,46,3,Low,No,No
E8417,57,HR,1,213,11,5,Medium,No,No
E8418,46,Tech,34,246,33,3,Low,No,No
E8419,29,HR,8,243,44,3,Low,No,No
E8420,55,Tech,21,155,19,1,Medium,No,No
E8421,28,HR,18,191,6,3,Low,No,Yes
E8422,40,Operations,9,172,23,3,Medium,No,No
E8423,42,Operations,20,198,2,3,Low,No,No
E8424,39,Finance,16,217,5,1,Medium,No,No
E8425,50,HR,2,163,32,1,High,Yes,No
E8426,48,HR,6,149,33,3,Low,No,No
E8427,55,Finance,2,193,32,2,Medium,No,Yes
E8428,31,Finance,12,236,28,4,Medium,No,No
E8429,51,Operations,29,203,22,4,Low,No,No
E8430,59,Operations,22,192,3,3,Medium,No,No
E8431,56,HR,6,153,4,1,Low,No,No
E8432,50,Operations,29,246,33,2,Low,No,No
E8433,43,Operations,28,204,15,4,High,No,No
E8434,39,HR,7,175,39,5,Low,No,No
E8435,32,Finance,9,126,46,3,Medium,No,No
E8436,35,HR,32,170,42,4,Low,No,No
E8437,51,Sales,19,177,41,4,Low,Yes,No
E8438,57,HR,28,204,2,1,Low,No,No
E8439,57,Sales,28,188,42,5,Medium,No,No
E8440,35,HR,20,127,48,3,Medium,No,No
E8441,49,Sales,0,173,41,5,Medium,No,No
E8442,46,Sales,33,178,48,3,Medium,No,No
E8443,22,HR,31,213,13,2,Medium,No,No
E8444,40,Operations,13,165,32,5,High,No,Yes
E8445,35,Tech,34,213,27,2,High,No,No
E8446,24,Operations,23,218,40,4,Medium,No,Yes
E8447,42,Sales,0,132,14,2,High,No,No
E8448,58,HR,5,156,3,4,Medium,No,No
E8449,43,HR,3,194,19,3,Medium,No,Yes
E8450,46,HR,0,177,24,5,Medium,No,No
E8451,31,HR,30,138,34,2,High,No,Yes
E8452,48,Tech,8,227,38,3,Medium,No,No
E8453,22,Finance,22,209,21,3,Medium,No,No
E8454,28,Sales,30,239,34,5,Medium,No,Yes
E8455,49,Tech,28,124,46,3,High,No,No
E8456,31,Operations,20,175,27,3,High,No,No
E8457,57,Finance,2,223,9,3,Low,No,No
E8458,38,Finance,25,167,15,3,Medium,No,No
E8459,34,HR,5,167,48,4,Low,No,No
E8460,30,Tech,19,228,22,1,Low,No,No
E8461,55,Operations,12,219,18,4,High,No,Yes
E8462,29,HR,22,140,0,3,Medium,No,Yes
E8463,55,HR,14,221,0,2,Medium,No,No
E8464,31,Sales,30,124,45,3,Medium,Yes,No
E8465,32,Finance,3,208,25,4,Medium,No,Yes
E8466,23,Operations,10,193,33,3,Low,No,No
E8467,59,Finance,1,241,1,2,Low,Yes,No
E8468,34,Tech,15,177,27,1,Medium,No,No
E8469,48,Sales,30,217,19,4,Low,No,No
E8470,31,HR,3,198,41,3,Low,No,Yes
E8471,59,Sales,27,124,46,5,Medium,No,No
E8472,45,HR,15,246,26,3,High,No,No
E8473,41,Sales,24,215,27,3,Low,Yes,Yes
E8474,30,HR,12,241,30,3,High,No,No
E8475,35,Finance,4,217,46,3,Medium,No,No
E8476,39,Finance,29,209,6,5,Low,No,No
E8477,42,Finance,0,248,7,3,Medium,No,No
E8478,41,Finance,4,171,31,2,Medium,Yes,No
E8479,52,Sales,13,217,10,3,High,No,No
E8480,43,HR,10,145,47,3,High,No,Yes
E8481,33,Finance,33,240,25,4,Low,Yes,No
E8482,25,Sales,28,131,24,5,Medium,Yes,No
E8483,24,HR,17,189,6,3,Medium,No,No
E8484,48,Sales,14,203,19,3,Low,No,Yes
E8485,34,Finance,24,138,40,3,Low,No,Yes
E8486,28,Tech,29,215,29,5,Medium,No,Yes
E8487,29,Sales,1,124,0,5,Low,No,No
E8488,55,Finance,26,240,17,5,Medium,No,No
E8489,57,Operations,14,247,7,2,High,No,No
E8490,41,HR,31,173,28,3,Medium,No,No
E8491,38,Finance,19,137,39,3,High,No,No
E8492,53,Operations,13,183,21,3,Low,No,No
E8493,28,Sales,26,142,31,1,Medium,No,No
E8494,37,Sales,2,239,39,2,High,No,No
E8495,51,Operations,2,234,13,3,Low,No,No
E8496,54,Operations,12,201,1,3,Medium,No,No
E8497,26,HR,24,215,34,3,Low,No,No
E8498,42,Sales,17,145,6,2,Medium,No,No
E8499,34,Operations,0,218,2,4,Medium,No,No
E8500,23,Tech,4,185,14,3,High,No,No
E8501,32,Tech,1,223,42,4,Medium,No,No
E8502,56,Operations,29,124,33,3,High,No,No
E8503,32,HR,16,138,21,4,Low,Yes,Yes
E8504,22,Sales,28,139,17,2,Medium,No,No
E8505,22,Tech,3,150,45,2,Medium,No,No
E8506,35,Operations,8,224,17,4,Medium,No,No
E8507,43,Operations,20,163,33,5,Medium,No,No
E8508,49,Finance,11,220,35,2,High,No,No
E8509,37,Operations,11,208,45,1,Low,No,Yes
E8510,52,HR,3,168,38,5,Low,No,No
E8511,27,Tech,27,178,46,2,High,No,No
E8512,50,Finance,8,236,37,3,Medium,No,No
E8513,48,Tech,31,208,36,5,Medium,No,Yes
E8514,34,Tech,12,134,17,4,Low,No,No
E8515,50,HR,33,126,42,3,Low,No,Yes
E8516,37,Operations,18,235,39,5,Low,Yes,No
E8517,52,HR,13,217,28,3,Low,No,No
E8518,26,Operations,4,237,11,1,Medium,No,No
E8519,44,Finance,26,227,17,4,Medium,No,No
E8520,26,HR,27,225,30,3,High,Yes,No
E8521,47,HR,25,166,14,3,Low,No,Yes
E8522,38,Sales,9,172,39,5,Medium,Yes,No
E8523,44,HR,23,179,29,2,Medium,No,No
E8524,57,Sales,16,196,35,4,Low,No,No
E8525,44,Operations,15,181,27,3,High,No,No
E8526,58,Operations,16,178,14,3,Medium,No,No
E8527,54,Operations,0,175,42,4,High,No,Yes
E8528,35,Sales,20,197,32,4,Low,No,No
E8529,31,Operations,21,166,1,4,Low,Yes,No
E8530,42,Tech,4,143,7,4,Medium,No,No
E8531,44,HR,20,148,47,3,Low,No,No
E8532,21,Sales,8,214,32,3,Medium,No,No
E8533,38,Operations,26,213,34,3,High,No,Yes
E8534,32,Tech,11,144,17,3,Low,No,No
E8535,48,HR,17,155,25,3,Low,No,No
E8536,27,HR,34,190,47,3,Low,No,No
E8537,43,Operations,14,239,20,4,Medium,No,No
E8538,41,Tech,29,169,27,3,Medium,Yes,Yes
E8539,54,Sales,32,247,19,5,Medium,No,No
E8540,31,Operations,29,160,44,3,Medium,No,No
E8541,42,HR,25,144,19,3,Medium,No,No
E8542,55,HR,20,175,3,4,Medium,No,No
E8543,49,HR,30,203,35,3,High,No,No
E8544,48,Operations,16,187,33,1,Medium,No,No
E8545,38,Finance,16,140,44,3,Low,No,No
E8546,34,Finance,33,210,12,3,Low,No,Yes
E8547,38,Finance,23,129,30,4,Low,No,No
E8548,48,Tech,32,206,38,4,Medium,No,No
E8549,44,Operations,3,152,6,3,Medium,No,No
E8550,28,HR,8,224,16,2,Low,No,No
E8551,28,Tech,1,202,41,2,Medium,No,Yes
E8552,24,Finance,34,123,11,2,Medium,No,Yes
E8553,47,Sales,14,142,29,2,Low,No,No
E8554,56,Tech,2,172,47,2,Medium,No,No
E8555,25,Tech,30,232,33,3,Medium,No,No
E8556,53,Operations,22,137,21,3,Low,No,No
E8557,54,Tech,11,136,20,3,High,Yes,No
E8558,50,Operations,7,226,8,3,Low,No,No
E8559,28,Sales,20,232,11,4,Medium,No,No
E8560,59,HR,20,241,16,5,High,No,No
E8561,46,HR,31,206,15,3,Medium,No,No
E8562,57,Finance,16,121,4,1,Medium,No,No
E8563,54,Finance,23,240,18,2,High,No,Yes
E8564,27,Sales,7,222,27,2,Low,Yes,No
E8565,48,HR,17,172,16,3,Low,No,No
E8566,59,Finance,10,169,21,3,Medium,No,No
E8567,59,Tech,9,179,34,3,High,No,No
E8568,48,Operations,25,233,48,2,Medium,Yes,No
E8569,34,Finance,5,227,14,4,High,No,Yes
E8570,58,Sales,16,158,18,2,Low,No,No
E8571,24,HR,22,190,46,2,High,No,No
E8572,38,Sales,27,247,49,4,High,No,No
E8573,45,Operations,15,152,25,2,Medium,No,No
E8574,27,Operations,11,193,43,4,High,Yes,No
E8575,58,Sales,20,129,43,5,Low,No,No
E8576,48,Finance,23,228,34,4,High,No,Yes
E8577,25,Finance,27,146,42,2,High,No,Yes
E8578,23,HR,20,146,22,3,Low,No,No
E8579,51,HR,32,230,9,3,Medium,No,No
E8580,40,Tech,1,128,21,5,Medium,Yes,No
E8581,39,Tech,18,125,46,5,Low,Yes,No
E8582,31,HR,27,145,10,2,Low,Yes,No
E8583,23,Tech,14,162,25,5,Low,No,No
E8584,43,Sales,0,138,0,2,Medium,No,No
E8585,27,Finance,27,135,35,3,Medium,No,No
E8586,43,Tech,34,224,20,3,High,No,No
E8587,27,Tech,31,142,7,3,Medium,No,No
E8588,54,Sales,27,178,19,4,Medium,No,No
E8589,39,Operations,8,167,44,3,Low,Yes,No
E8590,29,HR,23,140,16,4,Medium,No,No
E8591,38,Sales,3,152,14,5,High,No,No
E8592,45,Operations,2,233,20,4,Medium,No,No
E8593,34,Sales,21,159,0,3,Medium,No,No
E8594,45,Finance,24,129,2,4,Medium,No,No
E8595,39,Sales,21,192,30,3,Medium,No,No
E8596,59,Sales,33,155,30,4,Medium,No,No
E8597,35,Finance,19,194,20,2,Low,No,No
E8598,36,HR,26,234,22,3,Medium,No,No
E8599,47,Operations,31,135,16,4,Medium,Yes,Yes
E8600,30,Tech,28,164,21,4,High,Yes,No
E8601,24,HR,31,146,21,5,Medium,No,No
E8602,39,Sales,23,141,35,1,Low,No,No
E8603,48,Tech,2,127,7,3,Low,No,Yes
E8604,41,Finance,26,235,46,3,High,No,Yes
E8605,34,HR,8,206,7,3,High,No,No
E8606,53,Operations,22,236,13,3,Low,No,Yes
E8607,30,HR,6,135,37,2,High,No,No
E8608,39,HR,16,232,23,4,High,No,No
E8609,50,Tech,6,176,21,5,Medium,No,No
E8610,42,Finance,29,163,14,1,Medium,No,No
E8611,23,Finance,12,190,19,2,Medium,No,No
E8612,57,HR,17,156,26,2,Medium,No,No
E8613,38,Finance,30,243,27,3,Low,No,No
E8614,31,Tech,21,147,21,4,Medium,No,No
E8615,22,Tech,13,187,30,1,High,No,No
E8616,32,Operations,17,232,8,3,High,No,No
E8617,26,Finance,34,165,22,2,Medium,No,No
E8618,49,Operations,16,219,4,5,Medium,No,Yes
E8619,50,Sales,18,145,44,4,Medium,No,No
E8620,22,Tech,30,194,38,5,Medium,No,No
E8621,29,HR,14,231,16,2,Medium,No,Yes
E8622,22,Tech,28,182,39,3,Medium,No,No
E8623,49,Sales,15,231,4,2,Low,No,Yes
E8624,53,HR,32,218,6,3,Low,Yes,Yes
E8625,30,Finance,24,128,7,2,Medium,No,No
E8626,54,Finance,15,194,6,4,Medium,No,No
E8627,28,Tech,29,141,21,3,Medium,Yes,Yes
E8628,57,HR,33,156,43,3,Medium,No,No
E8629,53,HR,1,176,37,4,Medium,No,No
E8630,26,Operations,17,233,20,3,Medium,No,No
E8631,39,Sales,4,222,3,3,High,No,No
E8632,52,Finance,5,160,31,3,Low,No,No
E8633,47,Tech,11,224,28,5,High,No,No
E8634,21,HR,11,225,29,3,Low,No,No
E8635,53,Finance,11,163,2,3,Medium,No,No
E8636,52,Tech,8,249,4,5,Medium,No,Yes
E8637,25,Finance,21,241,18,3,Medium,No,No
E8638,37,Tech,15,120,7,5,High,Yes,No
E8639,28,Finance,3,213,36,2,Low,No,No
E8640,54,Operations,2,133,30,3,Medium,No,No
E8641,29,Sales,15,219,26,2,High,No,No
E8642,43,Finance,13,221,12,3,Low,No,Yes
E8643,55,Sales,3,172,41,2,High,No,Yes
E8644,27,Finance,1,125,5,2,Medium,Yes,No
E8645,35,HR,9,209,0,2,High,No,No
E8646,40,Operations,10,183,29,3,Medium,No,Yes
E8647,45,Operations,25,207,10,2,Medium,No,No
E8648,23,Sales,25,152,40,4,Medium,No,No
E8649,44,HR,3,191,30,2,Medium,Yes,Yes
E8650,54,Tech,25,163,15,3,Low,No,No
E8651,42,Operations,27,226,14,1,Medium,No,No
E8652,31,HR,1,153,4,2,Low,No,No
E8653,28,HR,1,121,14,4,Medium,No,No
E8654,59,Sales,15,236,0,4,Low,No,No
E8655,55,HR,22,240,14,4,High,No,Yes
E8656,58,HR,22,151,35,3,Medium,No,No
E8657,28,Tech,12,175,47,2,Medium,No,No
E8658,57,Sales,20,213,38,2,High,No,No
E8659,47,Sales,24,126,7,3,Medium,No,No
E8660,48,HR,12,207,21,4,Low,No,No
E8661,54,Tech,14,249,26,5,Medium,No,Yes
E8662,52,Finance,27,154,33,3,High,No,No
E8663,35,Operations,2,217,29,3,Low,No,No
E8664,37,Sales,22,141,11,2,Medium,No,No
E8665,53,Tech,3,178,1,4,Medium,No,No
E8666,36,Tech,2,171,45,3,Medium,No,No
E8667,49,HR,7,130,37,3,High,No,No
E8668,29,Operations,24,241,21,5,Medium,No,No
E8669,53,Sales,11,133,16,4,Low,No,No
E8670,49,Finance,4,152,34,1,High,No,No
E8671,33,HR,32,221,41,1,Medium,No,No
E8672,41,Sales,24,196,44,4,Medium,No,No
E8673,41,Sales,24,145,22,3,Low,No,No
E8674,25,Tech,34,184,28,4,High,No,No
E8675,30,Operations,14,165,28,2,Low,No,Yes
E8676,26,Finance,25,246,49,4,Medium,No,Yes
E8677,33,Operations,9,213,18,4,Low,No,No
E8678,21,Tech,23,193,16,4,High,No,No
E8679,40,Finance,34,247,7,3,Medium,No,No
E8680,28,Finance,28,193,49,3,Medium,No,No
E8681,30,HR,4,221,6,2,Medium,Yes,Yes
E8682,29,Finance,23,166,10,5,High,No,No
E8683,23,Sales,18,146,2,2,High,No,No
E8684,31,Operations,8,205,1,2,Medium,Yes,No
E8685,32,Operations,25,187,18,2,High,No,No
E8686,30,HR,24,228,27,4,Medium,No,No
E8687,45,Finance,34,176,27,4,Medium,No,No
E8688,45,Tech,13,164,24,4,High,No,No
E8689,31,Sales,5,142,10,3,Medium,No,No
E8690,56,HR,31,153,39,5,High,No,No
E8691,59,Finance,25,140,42,1,Low,No,Yes
E8692,46,Tech,14,232,1,4,Medium,No,No
E8693,34,Finance,30,129,11,3,Medium,No,Yes
E8694,59,HR,18,171,40,3,Medium,No,No
E8695,21,Tech,13,164,37,2,Low,No,No
E8696,24,Tech,10,149,11,1,High,No,No
E8697,50,Tech,26,249,49,3,Medium,No,No
E8698,32,Tech,1,215,24,2,Medium,No,Yes
E8699,55,Finance,21,136,36,3,Medium,No,No
E8700,33,Tech,1,147,30,2,Medium,No,No
E8701,51,Finance,19,245,16,2,Medium,No,No
E8702,58,Tech,16,164,47,4,High,No,No
E8703,43,Tech,3,136,11,5,Medium,No,No
E8704,24,HR,13,235,29,5,Medium,No,No
E8705,36,Finance,6,200,1,4,Medium,No,Yes
E8706,27,Finance,14,137,15,4,High,No,No
E8707,42,Operations,29,154,0,4,Medium,No,No
E8708,49,HR,15,177,33,4,Medium,No,No
E8709,31,Finance,1,234,44,3,Medium,No,No
E8710,53,HR,18,137,47,2,Medium,No,No
E8711,49,HR,0,156,0,2,Low,Yes,No
E8712,59,HR,30,159,35,4,High,No,No
E8713,32,Sales,3,125,2,4,Medium,No,No
E8714,27,Finance,26,198,33,3,Medium,No,No
E8715,59,HR,24,224,11,1,Medium,No,No
E8716,46,Sales,21,210,44,3,High,No,No
E8717,29,Sales,9,194,26,4,Low,Yes,No
E8718,54,Tech,32,235,49,3,Low,No,No
E8719,33,Tech,29,241,36,3,Medium,No,No
E8720,56,Finance,29,174,24,3,Medium,No,No
E8721,45,Tech,15,128,11,3,Low,No,No
E8722,44,Finance,8,225,32,5,Medium,No,No
E8723,37,Sales,16,181,8,5,Low,No,No
E8724,22,Sales,34,230,0,1,Medium,Yes,No
E8725,33,Finance,14,170,49,3,Medium,No,No
E8726,51,Tech,27,222,22,3,Low,No,No
E8727,49,Tech,19,138,27,3,Low,No,No
E8728,48,Finance,32,188,2,3,High,No,No
